,price_doc
2154,6600000
2155,5100000
2156,13000000
2157,6500000
2158,10000000
2159,5650000
2160,4100000
2161,1000000
2162,5350000
2163,6020000
2164,6750000
2165,1000000
2166,6100000
2167,2500000
2168,2475000
2169,11500000
2170,7100000
2171,13000000
2172,9061000
2173,3085000
2174,2600000
2175,8200000
2176,5000000
2177,7500000
2178,5250000
2179,8400000
2180,7000000
2181,2633333
2182,5700000
2183,990000
2184,5200000
2185,24300000
2186,5900000
2187,10500000
2188,22762344
2189,20000000
2190,5900000
2191,3324000
2192,5600000
2193,5500000
2194,9300000
2195,7017500
2196,5900000
2197,5500000
2198,4800000
2199,8750000
2200,5700000
2201,7700000
2202,7900000
2203,7950000
2204,4750000
2205,5300000
2206,6537370
2207,7850000
2208,6250000
2209,10300000
2210,990000
2211,5800000
2212,7000000
2213,7000000
2214,1000000
2215,6300000
2216,6868000
2217,5050000
2218,5400000
2219,8000000
2220,6150000
2221,9700000
2222,7200000
2223,5600000
2224,5500000
2225,5750000
2226,1000000
2227,9200000
2228,5250000
2229,6300000
2230,4500000
2231,8000000
2232,4250000
2233,3600000
2234,7300000
2235,5900000
2236,990000
2237,7400000
2238,5900000
2239,1000000
2240,5000000
2241,4200000
2242,6000000
2243,6400000
2244,9300000
2245,6600000
2246,8400000
2247,6300000
2248,3500000
2249,8794500
2250,4800000
2251,8500000
2252,7260855
2253,4900000
2254,5700000
2255,3600000
2256,1000000
2257,34187584
2258,9500000
2259,5000000
2260,16700000
2261,4750000
2262,10700000
2263,3354900
2264,7300000
2265,21392902
2266,4800000
2267,17086300
2268,1000000
2269,7500000
2270,6200000
2271,5250000
2272,5400000
2273,7350000
2274,1000000
2275,9000000
2276,5300000
2277,10000000
2278,10300000
2279,5500000
2280,19800000
2281,1000000
2282,5600000
2283,5550000
2284,5700000
2285,4800000
2286,6300000
2287,14000000
2288,6200000
2289,5280000
2290,6800000
2291,1000000
2292,5500000
2293,5150000
2294,6800000
2295,6200000
2296,7950000
2297,6150000
2298,8400000
2299,12374849
2300,5500000
2301,5670000
2302,5650000
2303,10600000
2304,22000000
2305,15043991
2306,10450000
2307,5250000
2308,990000
2309,6100000
2310,2000000
2311,5250000
2312,4500000
2313,6750000
2314,2000000
2315,8800000
2316,6300000
2317,3800000
2318,6300000
2319,3292800
2320,6900000
2321,7550000
2322,7000000
2323,5900000
2324,5200000
2325,8500000
2326,990000
2327,3400000
2328,15100000
2329,9900000
2330,6350000
2331,6100000
2332,10400000
2333,1000000
2334,4800000
2335,12198300
2336,6550000
2337,4400000
2338,2000000
2339,6200000
2340,6550000
2341,8600000
2342,4158000
2343,9500000
2344,34353584
2345,15000000
2346,18327100
2347,3000000
2348,9650000
2349,1000000
2350,7900000
2351,14800000
2352,6250000
2353,33000000
2354,8250000
2355,25648960
2356,6500000
2357,8100000
2358,4500000
2359,5355000
2360,10000000
2361,1000000
2362,6200000
2363,5500000
2364,1000000
2365,7400000
2366,8300000
2367,10000000
2368,6600000
2369,5900000
2370,990000
2371,6500000
2372,4600000
2373,9500000
2374,1000000
2375,5500000
2376,5900000
2377,3000000
2378,8650000
2379,5500000
2380,5300000
2381,10350000
2382,5000000
2383,4900000
2384,2000000
2385,5177000
2386,5300000
2387,1276650
2388,10750000
2389,8780000
2390,10800000
2391,13300000
2392,5000000
2393,8100000
2394,8300000
2395,6000000
2396,7000000
2397,8000000
2398,6700000
2399,7800000
2400,1350000
2401,6450000
2402,6450000
2403,7400000
2404,1000000
2405,6700000
2406,8500000
2407,5900000
2408,11300000
2409,13136400
2410,4600000
2411,9000000
2412,5650000
2413,11700000
2414,13975500
2415,5300000
2416,4850000
2417,18477800
2418,6776000
2419,7070000
2420,6200000
2421,1300000
2422,990000
2423,5700000
2424,6500000
2425,6117000
2426,7000000
2427,6126359
2428,1000000
2429,8500000
2430,6600000
2431,4700000
2432,1000000
2433,5850000
2434,5450000
2435,8550000
2436,20786084
2437,8973994
2438,22000000
2439,6200000
2440,14000000
2441,5450000
2442,12800000
2443,6000000
2444,11000000
2445,10127000
2446,990000
2447,5550000
2448,6850000
2449,7000000
2450,7306209
2451,6000000
2452,1000000
2453,11830600
2454,4500000
2455,1100000
2456,7000000
2457,9100000
2458,999000
2459,9000000
2460,5900000
2461,9500000
2462,1000000
2463,7000000
2464,8640000
2465,8940267
2466,5278130
2467,5200000
2468,7900000
2469,3550000
2470,13030000
2471,15500000
2472,8259294
2473,6300000
2474,5300000
2475,12300000
2476,6980000
2477,5500000
2478,4900000
2479,10200000
2480,4058450
2481,6200000
2482,6700000
2483,10600000
2484,6000000
2485,13761000
2486,5550000
2487,13000000
2488,5900000
2489,5500000
2490,6500000
2491,4550000
2492,10000000
2493,6200000
2494,5250000
2495,990000
2496,7200000
2497,6800000
2498,6300000
2499,13000000
2500,6650000
2501,7000000
2502,6200000
2503,6000000
2504,6300000
2505,16500000
2506,1000000
2507,9600000
2508,15000000
2509,9358000
2510,990000
2511,14500000
2512,7000000
2513,2000000
2514,9450000
2515,10900000
2516,5700000
2517,5600000
2518,6800000
2519,7000000
2520,14992026
2521,14000000
2522,1000000
2523,5200000
2524,14000000
2525,5000000
2526,6450000
2527,2000000
2528,6950000
2529,2500000
2530,15000000
2531,13975500
2532,5580000
2533,6300000
2534,9300000
2535,6750000
2536,4100000
2537,8000000
2538,6800000
2539,12000000
2540,705805
2541,5150000
2542,8800000
2543,6200000
2544,7900000
2545,7650000
2546,5620000
2547,5300000
2548,7000000
2549,6050000
2550,2100000
2551,5400000
2552,5900000
2553,5400000
2554,6100000
2555,6800000
2556,4750000
2557,3800000
2558,6200000
2559,990000
2560,9550000
2561,14250000
2562,19500000
2563,5700000
2564,6900000
2565,10000000
2566,990000
2567,6900000
2568,476902
2569,5680000
2570,16920010
2571,11900000
2572,7250000
2573,7000000
2574,4200000
2575,4910000
2576,4700000
2577,5900000
2578,5280000
2579,13500000
2580,1000000
2581,5292000
2582,5700000
2583,5600000
2584,21282824
2585,5705126
2586,8600000
2587,5800000
2588,8700000
2589,5900000
2590,2500000
2591,3000000
2592,2500000
2593,4900000
2594,4650000
2595,9000000
2596,7300000
2597,6700000
2598,8800000
2599,3733333
2600,15005496
2601,4500000
2602,999000
2603,10900000
2604,5750000
2605,7700000
2606,5500000
2607,2000000
2608,4369000
2609,2500000
2610,5950000
2611,7500000
2612,4900000
2613,3000000
2614,4700000
2615,9750000
2616,2000000
2617,11691360
2618,5800000
2619,7400000
2620,4218720
2621,5300000
2622,7300000
2623,10200000
2624,6700000
2625,7400000
2626,6950000
2627,2100000
2628,1000000
2629,6689000
2630,1000000
2631,1000000
2632,6650000
2633,6000000
2634,2000000
2635,2250000
2636,1500000
2637,10100000
2638,7400000
2639,12250000
2640,6000000
2641,5000000
2642,7200000
2643,23500000
2644,6350000
2645,4900000
2646,12500000
2647,4950000
2648,5798496
2649,6100000
2650,6400000
2651,8000000
2652,7900000
2653,1000000
2654,7000000
2655,10000000
2656,6000000
2657,6900000
2658,7200000
2659,8200000
2660,9500000
2661,5800000
2662,10800000
2663,3000000
2664,7100000
2665,6330000
2666,4500000
2667,5600000
2668,5150000
2669,8500000
2670,5000000
2671,1000000
2672,6000000
2673,6575000
2674,9000000
2675,5250000
2676,11266500
2677,331464
2678,9000000
2679,7300000
2680,14500000
2681,5750000
2682,5700000
2683,5150000
2684,10241294
2685,11500000
2686,10500000
2687,4750000
2688,12200000
2689,1000000
2690,12300000
2691,9300000
2692,6800000
2693,6350000
2694,2500000
2695,5950000
2696,33729308
2697,11044376
2698,2716666
2699,6500000
2700,9150000
2701,3669050
2702,5400000
2703,5700000
2704,9300000
2705,6550000
2706,6100000
2707,12500000
2708,4989140
2709,8800000
2710,10441987
2711,4680000
2712,6100000
2713,7800000
2714,5900000
2715,3024938
2716,5566648
2717,5500000
2718,5800000
2719,4752405
2720,6000000
2721,5500000
2722,2000000
2723,6800000
2724,6200000
2725,5325000
2726,7100000
2727,6600000
2728,6000000
2729,5000000
2730,5300000
2731,3078700
2732,4800000
2733,3700000
2734,7700000
2735,6700000
2736,10000000
2737,3900000
2738,1100000
2739,7950000
2740,7300000
2741,6900000
2742,33364718
2743,15200000
2744,900000
2745,8500000
2746,6225000
2747,2910000
2748,395685
2749,6100000
2750,8500000
2751,4700000
2752,5750000
2753,5973503
2754,1180000
2755,6500000
2756,7600000
2757,1000000
2758,5400000
2759,5600000
2760,2000000
2761,4800000
2762,5350000
2763,1000000
2764,5300000
2765,8900000
2766,5900000
2767,7000000
2768,2716000
2769,5632150
2770,3000000
2771,5250000
2772,4000000
2773,8300000
2774,12350000
2775,3900000
2776,4166666
2777,15015280
2778,675205
2779,4317500
2780,13250000
2781,5600000
2782,25813342
2783,3000000
2784,6500000
2785,8650000
2786,7803300
2787,8400000
2788,1000000
2789,6500000
2790,15800000
2791,4500000
2792,1500000
2793,2000000
2794,4200000
2795,6200000
2796,6200000
2797,6600000
2798,5350000
2799,7750000
2800,2000000
2801,3000000
2802,2000000
2803,5553618
2804,4300000
2805,6218100
2806,5800000
2807,12100000
2808,6900000
2809,9750000
2810,6050000
2811,5800000
2812,4825000
2813,5150000
2814,6150000
2815,7500000
2816,5800000
2817,14800000
2818,13500000
2819,2800000
2820,11112750
2821,11000000
2822,5600000
2823,5300000
2824,8500000
2825,11700000
2826,5829000
2827,4500000
2828,6400000
2829,7800000
2830,1000000
2831,5000000
2832,7400000
2833,3000000
2834,7200000
2835,5880000
2836,13238304
2837,6518382
2838,7500000
2839,7100000
2840,6800000
2841,7600000
2842,1000000
2843,1000000
2844,5200000
2845,5400000
2846,5600000
2847,2600000
2848,5200000
2849,2600000
2850,5350000
2851,6300000
2852,3000000
2853,990000
2854,6420000
2855,6000000
2856,2800000
2857,7800000
2858,8500000
2859,5400000
2860,6500000
2861,4850000
2862,5650000
2863,5000000
2864,14500000
2865,5590000
2866,4500000
2867,5350000
2868,1300000
2869,5600000
2870,8500000
2871,10241294
2872,5500000
2873,6900000
2874,3465787
2875,5300000
2876,8000000
2877,7200000
2878,27000000
2879,5700000
2880,6900000
2881,16400000
2882,1000000
2883,2875000
2884,5400000
2885,1990000
2886,3112727
2887,2800000
2888,4948840
2889,3300000
2890,6800000
2891,3500000
2892,5800000
2893,5600000
2894,16500000
2895,5950000
2896,5970000
2897,3065553
2898,4492730
2899,5000000
2900,5200000
2901,8200000
2902,7000000
2903,3527502
2904,14500000
2905,1441800
2906,4070000
2907,5950000
2908,5500000
2909,4950000
2910,2000000
2911,2000000
2912,1000000
2913,6650000
2914,5900000
2915,7300000
2916,2716000
2917,4200000
2918,5500000
2919,6200000
2920,5350000
2921,6800000
2922,5300000
2923,1000000
2924,3680600
2925,4850000
2926,13300000
2927,10200000
2928,5800000
2929,7000000
2930,8850000
2931,8100000
2932,5200000
2933,7250000
2934,18850000
2935,8500000
2936,9000000
2937,6300000
2938,10200000
2939,7700000
2940,6200000
2941,7300000
2942,8700000
2943,7500000
2944,6600000
2945,6400000
2946,5500000
2947,2000000
2948,9800000
2949,3500000
2950,7490000
2951,13500000
2952,6100000
2953,5250000
2954,5700000
2955,11500000
2956,11500000
2957,6700000
2958,7200000
2959,2550000
2960,6300000
2961,11700000
2962,2000000
2963,8200000
2964,5600000
2965,7250000
2966,5250000
2967,7000000
2968,8500000
2969,7000000
2970,5650000
2971,5650000
2972,2000000
2973,5400000
2974,6200000
2975,1000000
2976,15200000
2977,6450000
2978,4400000
2979,5150000
2980,7100000
2981,8900000
2982,4600000
2983,3500000
2984,2300000
2985,5150000
2986,6000000
2987,6600000
2988,8500000
2989,8200000
2990,5500000
2991,21359532
2992,10500000
2993,4780000
2994,2000000
2995,8900000
2996,5000000
2997,8150000
2998,1000000
2999,550637
3000,4500000
3001,8000000
3002,6100000
3003,5400000
3004,4437750
3005,8700000
3006,15000000
3007,4000000
3008,5190000
3009,9500000
3010,2000000
3011,6050000
3012,5690000
3013,6850000
3014,10500000
3015,6850000
3016,999000
3017,990000
3018,8460000
3019,5763340
3020,4950000
3021,12400000
3022,3868800
3023,6350000
3024,9500000
3025,3597271
3026,1000000
3027,11000000
3028,6450000
3029,8500000
3030,3680600
3031,4700000
3032,5500000
3033,990000
3034,11250000
3035,3377346
3036,7070000
3037,4900000
3038,6850000
3039,1000000
3040,7500000
3041,14329800
3042,7152236
3043,6100000
3044,7300000
3045,6700000
3046,6600000
3047,6150000
3048,1200000
3049,9150000
3050,5000000
3051,2000000
3052,7200000
3053,4000000
3054,6100000
3055,1000000
3056,11500000
3057,7500000
3058,2716000
3059,6800000
3060,6300000
3061,2000000
3062,5600000
3063,10100000
3064,2700000
3065,2000000
3066,6350000
3067,995000
3068,4520000
3069,5073100
3070,5800000
3071,9800000
3072,1000000
3073,2000000
3074,6100000
3075,10331750
3076,2716000
3077,11400000
3078,10300000
3079,5650000
3080,7000000
3081,4800000
3082,1200000
3083,11677710
3084,5500000
3085,6200000
3086,5800000
3087,3000000
3088,15200000
3089,4944000
3090,6600000
3091,6200000
3092,3000000
3093,8000000
3094,4750000
3095,6100000
3096,5500000
3097,14062400
3098,6500000
3099,4000000
3100,14784000
3101,4000000
3102,7800000
3103,7800000
3104,2961840
3105,6400000
3106,7150000
3107,8300000
3108,5300000
3109,990000
3110,4800000
3111,6000000
3112,5900000
3113,7900000
3114,6000000
3115,5950000
3116,6700000
3117,10400000
3118,11500000
3119,917000
3120,5775000
3121,9500000
3122,1000000
3123,5850000
3124,8790000
3125,9100000
3126,6500000
3127,7500000
3128,5000000
3129,7800000
3130,5800000
3131,1000000
3132,1000000
3133,14893092
3134,2023905
3135,8900000
3136,1983333
3137,4550000
3138,36000000
3139,11600000
3140,3560013
3141,2000000
3142,5350000
3143,8500000
3144,2910000
3145,7250000
3146,12350000
3147,10000000
3148,6250000
3149,2000000
3150,4500000
3151,6353155
3152,9500000
3153,2000000
3154,13400000
3155,5900000
3156,3929727
3157,5200000
3158,1000000
3159,6350000
3160,5100000
3161,4645709
3162,5798496
3163,5000000
3164,9100000
3165,6000000
3166,1000000
3167,5278127
3168,6000000
3169,6300000
3170,17000000
3171,4500000
3172,5800000
3173,6270000
3174,7500000
3175,7000000
3176,12400000
3177,999000
3178,11300000
3179,7000000
3180,4950000
3181,15594644
3182,5200000
3183,8200000
3184,33000000
3185,8000000
3186,5900000
3187,10100000
3188,5700000
3189,6650000
3190,8150000
3191,4700000
3192,2000000
3193,5300000
3194,6900000
3195,2000000
3196,1500000
3197,1000000
3198,990000
3199,8100000
3200,6150000
3201,7600000
3202,6700000
3203,6400000
3204,8350000
3205,8000000
3206,2716000
3207,13000000
3208,2990000
3209,4995000
3210,6350000
3211,15593760
3212,7300000
3213,6400000
3214,7100000
3215,4000000
3216,1700000
3217,11600000
3218,7200000
3219,6000000
3220,5850000
3221,4400000
3222,8750000
3223,5550000
3224,1000000
3225,6900000
3226,7999000
3227,9000000
3228,5000000
3229,2800000
3230,14500000
3231,6150000
3232,5278127
3233,19353480
3234,9220000
3235,4500000
3236,9100000
3237,5700000
3238,4890600
3239,2716000
3240,5470906
3241,2000000
3242,5650000
3243,9400000
3244,14325052
3245,5500000
3246,990000
3247,5050000
3248,6400000
3249,6350000
3250,6150000
3251,4800000
3252,2716000
3253,5950000
3254,3952750
3255,8350000
3256,5300000
3257,4604600
3258,300000
3259,2000000
3260,9200000
3261,5662500
3262,2000000
3263,5000000
3264,3880225
3265,6457416
3266,3486000
3267,13654973
3268,6800000
3269,4738811
3270,5600000
3271,1000000
3272,3200000
3273,6900000
3274,4544800
3275,3784800
3276,5195108
3277,8700000
3278,7150000
3279,6400000
3280,3444500
3281,3274574
3282,3112727
3283,5000000
3284,6700000
3285,4025500
3286,3071000
3287,6734800
3288,13402420
3289,3486000
3290,3420734
3291,4419429
3292,3500000
3293,4455100
3294,990000
3295,4544800
3296,3735810
3297,5558067
3298,6213387
3299,3329735
3300,897661
3301,9000000
3302,9200000
3303,3349500
3304,6800000
3305,3809700
3306,4900539
3307,7900000
3308,7000000
3309,5350000
3310,4811062
3311,7800000
3312,3112727
3313,1225497
3314,5852000
3315,1200000
3316,5650000
3317,5852000
3318,3024938
3319,4110024
3320,4488729
3321,2000000
3322,5764767
3323,1000000
3324,4900000
3325,5213933
3326,3431835
3327,3916270
3328,8791222
3329,11491200
3330,5000000
3331,4618061
3332,6225640
3333,7750000
3334,5922450
3335,3000000
3336,3745266
3337,3253600
3338,7450000
3339,6600000
3340,7700000
3341,5750000
3342,4900539
3343,10093449
3344,6300000
3345,2000000
3346,4729130
3347,2716000
3348,5400000
3349,6500000
3350,4506800
3351,1000000
3352,18500000
3353,5000000
3354,3263575
3355,1000000
3356,5950000
3357,10200000
3358,1000000
3359,4506800
3360,1300000
3361,6000000
3362,2946500
3363,5700000
3364,5250000
3365,4008900
3366,6750000
3367,8625000
3368,10455680
3369,4442900
3370,9150000
3371,5012888
3372,5763488
3373,3486000
3374,3274574
3375,4500000
3376,7950000
3377,5484100
3378,6900000
3379,5798496
3380,5798496
3381,3740052
3382,6870400
3383,5625012
3384,3126200
3385,7300000
3386,6217200
3387,4950000
3388,1885866
3389,5500000
3390,10000000
3391,13000000
3392,12731400
3393,5500000
3394,7600000
3395,4110024
3396,5899500
3397,6225640
3398,5568110
3399,3740052
3400,3377101
3401,3610800
3402,61950000
3403,12000000
3404,3394067
3405,3526332
3406,6700000
3407,9500000
3408,8150000
3409,8740561
3410,3490000
3411,11789920
3412,4544800
3413,3605440
3414,3486000
3415,1000000
3416,6500000
3417,4681711
3418,4596900
3419,3758700
3420,3965223
3421,12000000
3422,990000
3423,1990000
3424,7298200
3425,6000000
3426,1438647
3427,8300000
3428,3869296
3429,1000000
3430,3142150
3431,9150000
3432,1000000
3433,5171932
3434,7600000
3435,8550000
3436,9100000
3437,4506800
3438,3818000
3439,5936700
3440,4539715
3441,4242000
3442,5510516
3443,1800000
3444,7500000
3445,6050000
3446,5000000
3447,5119725
3448,3965223
3449,990000
3450,9500000
3451,3912000
3452,4600000
3453,3660300
3454,13300000
3455,4656374
3456,5363176
3457,11444900
3458,3444500
3459,11434500
3460,10100000
3461,3764326
3462,3321161
3463,3047800
3464,5100000
3465,12700000
3466,6578485
3467,7500000
3468,5037604
3469,1000000
3470,5350000
3471,6397950
3472,1800000
3473,3024938
3474,7200000
3475,3693301
3476,5836800
3477,6900000
3478,5558067
3479,6850000
3480,16200000
3481,6229540
3482,6229540
3483,6229540
3484,8000000
3485,6800000
3486,6600000
3487,11491200
3488,3660300
3489,5700000
3490,7300000
3491,20950000
3492,6801186
3493,3582211
3494,3625064
3495,3867317
3496,11500000
3497,9100000
3498,10176063
3499,11113200
3500,2000000
3501,7000000
3502,10900000
3503,14240000
3504,12844000
3505,9800000
3506,7690000
3507,7880000
3508,2200000
3509,7200000
3510,1000000
3511,4586720
3512,6000000
3513,4467255
3514,6500000
3515,3560013
3516,5300000
3517,5150000
3518,10455680
